Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day_Perc_Change,Trend,Rolling_14,Std_14,Upper_band,Lower_band
2018-05-23,AXISBANK,EQ,523.3,522.0,528.2,519.4,519.8,520.25,522.91,4426060,2314436537.2,62173,1810352,40.9,-0.5828396713166373,Slight negative,538.7464285714284,12.160188262171516,563.0668050957714,514.4260520470854
2018-05-24,AXISBANK,EQ,520.25,521.7,537.0,521.1,535.45,534.45,527.79,5188026,2738210393.55,48808,2301197,44.36,2.7294569918308698,Positive,539.7571428571426,11.04605493696067,561.849252731064,517.6650329832213
2018-05-25,AXISBANK,EQ,534.45,535.6,543.5,532.5,541.2,538.5,536.4,4588810,2461447505.35,111843,1950858,42.51,0.7577883805781616,Slight positive,539.9285714285712,11.003473477563885,561.935518383699,517.9216244734434
2018-05-28,AXISBANK,EQ,538.5,541.7,548.0,540.95,547.0,546.15,544.83,5611936,3057562072.95,59866,3460966,61.67,1.42061281337047,Positive,540.2071428571426,11.115561807022493,562.4382664711876,517.9760192430975
2018-05-29,AXISBANK,EQ,546.15,547.0,549.9,543.2,547.0,547.75,547.22,8015443,4386213770.15,82379,5156937,64.34,0.2929598095761321,Slight or No change,540.1535714285711,11.074250526572788,562.3020724817167,518.0050703754256
2018-05-30,AXISBANK,EQ,547.75,543.75,544.7,535.05,540.85,541.65,541.28,5919369,3204058786.25,63313,2712021,45.82,-1.1136467366499314,Negative,539.7249999999997,10.87615157475045,561.4773031495006,517.9726968504988
2018-05-31,AXISBANK,EQ,541.65,543.0,551.8,532.25,544.1,545.9,542.29,15652651,8488234972.55,147783,9377565,59.91,0.7846395273700679,Slight positive,539.1964285714282,10.331867510946928,559.8601635933221,518.5326935495343
2018-06-01,AXISBANK,EQ,545.9,543.0,544.3,532.85,538.55,536.65,538.51,4061137,2186959230.35,48366,1738262,42.8,-1.6944495328814813,Negative,538.1071428571425,9.672360644619612,557.4518641463818,518.7624215679033
2018-06-04,AXISBANK,EQ,536.65,539.55,541.95,531.25,537.55,537.05,535.59,4291186,2298324929.0,77376,1975223,46.03,0.07453647628807847,Slight or No change,537.2035714285711,9.07872543337074,555.3610222953125,519.0461205618296
2018-06-05,AXISBANK,EQ,537.05,534.65,536.0,524.25,530.65,530.9,531.53,5088506,2704716235.85,74141,2516518,49.45,-1.1451447723675567,Negative,535.8392857142854,8.418984466702534,552.6772546476905,519.0013167808804
2018-06-06,AXISBANK,EQ,530.9,530.0,533.8,526.6,532.0,531.4,531.34,5281259,2806168847.2,62433,3119912,59.08,0.09417969485778777,Slight or No change,535.2642857142854,8.42830461488837,552.1208949440621,518.4076764845087
2018-06-07,AXISBANK,EQ,531.4,533.8,550.0,532.15,542.75,542.4,544.38,6932191,3773734239.2,78717,2579837,37.22,2.0700037636432134,Positive,535.9428571428568,8.60390915498774,553.1506754528323,518.7350388328814
2018-06-08,AXISBANK,EQ,542.4,541.05,541.9,535.45,536.7,537.4,538.77,4627913,2493366097.85,47928,2629652,56.82,-0.9218289085545672,Slight negative,536.6964285714282,8.198720920076678,553.0938704115815,520.2989867312749
2018-06-11,AXISBANK,EQ,537.4,539.8,542.6,530.35,542.35,539.95,537.64,4095873,2202115545.7,69371,1465884,35.79,0.4745068850018797,Slight or No change,537.8857142857139,7.259832286987871,552.4053788596897,523.3660497117381
2018-06-12,AXISBANK,EQ,539.95,543.5,544.5,535.8,537.6,537.15,538.85,3320721,1789379912.05,60765,1816363,54.7,-0.5185665339383361,Slight negative,539.0928571428567,5.220442699431486,549.5337425417197,528.6519717439937
2018-06-13,AXISBANK,EQ,537.15,539.8,551.8,536.85,540.5,540.65,546.43,5924906,3237545331.0,84829,2515822,42.46,0.6515870799590484,Slight positive,539.5357142857139,5.056695050642262,549.6491043869984,529.4223241844294
2018-06-14,AXISBANK,EQ,540.65,539.8,539.8,531.0,531.7,532.0,533.59,3736633,1993812603.6,50195,1437784,38.48,-1.5999260149819672,Negative,539.0714285714281,5.442769172375575,549.9569669161792,528.185890226677
2018-06-15,AXISBANK,EQ,532.0,527.8,534.65,516.1,531.2,528.75,525.85,7854953,4130561924.2,115212,3939759,50.16,-0.6109022556391008,Slight negative,537.828571428571,5.68336690181853,549.195305232208,526.4618376249339
2018-06-18,AXISBANK,EQ,528.75,530.25,531.0,521.45,522.5,522.55,524.44,3711213,1946293726.75,40391,1801355,48.54,-1.1725768321513064,Negative,536.028571428571,6.260674401058815,548.5499202306886,523.5072226264534
2018-06-19,AXISBANK,EQ,522.55,522.15,524.4,514.4,517.4,517.2,517.92,6483110,3357730760.6,132111,3636109,56.09,-1.0238254712467532,Negative,534.2821428571425,7.794292960062778,549.870728777268,518.693556937017
2018-06-20,AXISBANK,EQ,517.2,520.75,527.4,517.15,519.05,519.1,522.73,4555002,2381022141.15,69421,1883842,41.36,0.3673627223511167,Slight or No change,532.3678571428568,8.009528151447228,548.3869134457512,516.3488008399623
2018-06-21,AXISBANK,EQ,519.1,521.25,522.0,511.1,512.75,513.05,515.37,4856050,2502675105.6,88478,1808036,37.23,-1.1654787131573974,Negative,530.6821428571426,9.401485298835118,549.4851134548128,511.87917225947234
2018-06-22,AXISBANK,EQ,513.05,513.0,527.8,510.55,524.8,525.65,519.25,5932446,3080432382.65,95555,2379685,40.11,2.4559009843095225,Positive,529.8678571428568,9.300674234098809,548.4692056110545,511.2665086746592
2018-06-25,AXISBANK,EQ,525.65,520.35,523.35,513.1,516.8,515.2,518.7,4882240,2532417684.95,63755,2611403,53.49,-1.9880148387710348,Negative,528.7464285714283,10.080473590176089,548.9073757517805,508.5854813910761
2018-06-26,AXISBANK,EQ,515.2,516.5,518.7,512.05,512.85,514.2,515.14,4505122,2320783474.4,68051,2401783,53.31,-0.19409937888198447,Slight or No change,527.5178571428568,10.757584214493034,549.0330255718428,506.0026887138707
2018-06-27,AXISBANK,EQ,514.2,516.0,516.0,501.6,508.05,507.85,507.79,5659070,2873623135.25,82921,2801100,49.5,-1.2349280435628218,Negative,525.0499999999997,11.040188822244621,547.1303776444889,502.96962235551047
2018-06-28,AXISBANK,EQ,507.85,508.0,513.5,500.8,502.65,504.6,508.83,4854274,2469995935.2,57794,1737094,35.78,-0.6399527419513662,Slight negative,522.7071428571427,11.679532675434121,546.066208208011,499.3480775062744
2018-06-29,AXISBANK,EQ,504.6,505.8,514.5,498.75,508.15,510.8,505.83,7747444,3918867362.95,72816,3781404,48.81,1.2286959968291766,Positive,520.6249999999998,10.944330284885794,542.5136605697713,498.7363394302282
2018-07-02,AXISBANK,EQ,510.8,510.75,513.8,503.0,511.2,512.25,508.2,6799910,3455735454.15,70535,3327084,48.93,0.2838684416601289,Slight or No change,518.8464285714284,10.037994442000747,538.9224174554299,498.7704396874269
2018-07-03,AXISBANK,EQ,512.25,512.9,519.9,509.25,512.0,511.55,515.67,6658467,3433544946.5,81007,2763239,41.5,-0.13665202537822552,Slight or No change,516.767857142857,7.977145410556161,532.7221479639693,500.8135663217447
2018-07-04,AXISBANK,EQ,511.55,511.95,516.25,507.65,515.05,514.75,512.2,3893493,1994243263.45,42527,1354858,34.8,0.6255497996285886,Slight positive,515.5357142857141,6.668249354261544,528.8722129942372,502.199215577191
2018-07-05,AXISBANK,EQ,514.75,514.0,517.85,509.0,511.8,511.0,511.87,2692462,1378183893.8,32112,883641,32.82,-0.7285089849441428,Slight negative,514.267857142857,5.557413868082952,525.3826848790229,503.1530294066911
2018-07-06,AXISBANK,EQ,511.0,513.0,516.9,509.5,511.9,513.7,514.28,2706424,1391851521.2,56746,1209799,44.7,0.5283757338552021,Slight positive,513.6357142857141,5.020244729385209,523.6762037444845,503.5952248269437
2018-07-09,AXISBANK,EQ,513.7,515.1,529.3,515.1,523.85,525.25,525.5,6295104,3308102238.35,103745,2444443,38.83,2.2483940042826496,Positive,514.2107142857142,5.851994353393543,525.9147029925012,502.5067255789271
2018-07-10,AXISBANK,EQ,525.25,527.95,534.9,522.0,531.95,532.55,531.42,5281760,2806827862.1,95931,2283479,43.23,1.3898143741075677,Positive,515.1714285714285,7.5686528190006115,530.3087342094296,500.0341229334272
2018-07-11,AXISBANK,EQ,532.55,532.4,542.35,530.8,537.4,536.55,537.4,6432494,3456792475.05,117103,2389529,37.15,0.7511031827997394,Slight positive,516.8499999999998,9.437221722848918,535.7244434456976,497.975556554302
2018-07-12,AXISBANK,EQ,536.55,539.7,545.7,535.3,536.3,538.35,541.49,4128221,2235373254.45,77889,1358752,32.91,0.3354766564160005,Slight or No change,517.7571428571428,10.852451994170286,539.4620468454833,496.0522388688022
2018-07-13,AXISBANK,EQ,538.35,539.7,541.0,519.45,523.5,523.0,526.39,4169212,2194638520.65,68544,1504952,36.1,-2.8513049131605905,Negative,518.3142857142856,10.911134548841044,540.1365548119677,496.4920166166035
2018-07-16,AXISBANK,EQ,523.0,523.0,529.9,518.35,519.0,522.1,523.53,5032325,2634568771.0,56084,2727652,54.2,-0.17208413001911227,Slight or No change,518.8785714285714,10.886242452073605,540.6510563327186,497.10608652442414
2018-07-17,AXISBANK,EQ,522.1,521.7,539.85,519.0,537.8,537.9,530.15,4511522,2391775517.95,56601,1940406,43.01,3.026240183872808,Among top gainers,521.0249999999999,11.49019230608528,544.0053846121705,498.0446153878293
2018-07-18,AXISBANK,EQ,537.9,541.2,542.4,515.0,527.1,526.55,528.75,4954888,2619902402.35,63418,1601070,32.31,-2.110057631530027,Negative,522.592857142857,10.534373354788212,543.6616038524335,501.5241104332806
2018-07-19,AXISBANK,EQ,526.55,528.05,537.4,518.4,526.55,526.8,530.16,5276418,2797350087.45,69699,2317158,43.92,0.04747887190199585,Slight or No change,523.7357142857142,10.011501627389016,543.7587175404922,503.71271103093613
2018-07-20,AXISBANK,EQ,526.8,526.8,536.45,525.0,533.7,533.7,532.22,2532288,1347725707.85,27820,955802,37.74,1.3097949886105018,Positive,525.267857142857,9.756627079993779,544.7811113028446,505.7546029828694
2018-07-23,AXISBANK,EQ,533.7,534.9,544.8,530.55,539.5,540.35,538.66,6009401,3237009714.85,79822,3280474,54.59,1.2460183623758558,Positive,527.3249999999999,9.677645732466129,546.6802914649322,507.9697085350677
2018-07-24,AXISBANK,EQ,540.35,541.05,548.9,538.05,548.05,546.1,543.38,6171893,3353662448.2,94544,2677386,43.38,1.0641251040991897,Positive,529.5642857142856,10.159145719905867,549.8825771540974,509.24599427447384
2018-07-25,AXISBANK,EQ,546.1,547.0,547.5,529.5,531.95,532.25,540.05,3341114,1804354396.7,84220,1397899,41.84,-2.536165537447354,Negative,531.0821428571428,8.64706724722665,548.3762773515961,513.7880083626895
2018-07-26,AXISBANK,EQ,532.25,535.4,544.0,526.4,543.7,541.65,536.68,7920089,4250584829.75,94666,3418814,43.17,1.7660873649600672,Positive,533.0785714285713,7.4718629714263125,548.022297371424,518.1348454857186
2018-07-27,AXISBANK,EQ,541.65,543.2,555.0,537.25,551.35,553.25,550.73,7678597,4228870792.15,76677,3358128,43.73,2.1416043570571475,Positive,535.0785714285713,8.837740624203214,552.7540526769777,517.4030901801649
2018-07-30,AXISBANK,EQ,553.25,556.05,571.2,550.8,569.0,569.65,563.41,12949737,7295951105.3,143343,5308768,41.0,2.9643018526886555,Positive,537.7285714285713,12.727464462664198,563.1835003538997,512.2736425032429
2018-07-31,AXISBANK,EQ,569.65,582.0,584.45,548.0,548.2,550.4,564.27,21735293,12264664315.4,225410,6830057,31.42,-3.379267971561484,Among top losers,538.7178571428569,13.159737651449289,565.0373324457555,512.3983818399583
2018-08-01,AXISBANK,EQ,550.4,550.5,555.5,538.25,542.3,545.15,544.52,6871812,3741839672.95,102770,1998623,29.08,-0.9538517441860516,Slight negative,539.2035714285712,13.27014382111186,565.7438590707949,512.6632837863475
2018-08-02,AXISBANK,EQ,545.15,545.25,551.3,539.0,545.0,547.25,545.0,6495837,3540214303.45,102553,2313461,35.61,0.3852150784187991,Slight or No change,540.9357142857141,12.555851050582726,566.0474163868795,515.8240121845487
2018-08-03,AXISBANK,EQ,547.25,546.5,578.55,545.75,575.5,574.75,564.49,15953749,9005780408.3,168418,6102237,38.25,5.025125628140703,Among top gainers,544.6964285714283,14.250674265907046,573.1977771032424,516.1950800396143
2018-08-06,AXISBANK,EQ,574.75,575.2,604.0,575.2,595.9,596.8,593.17,22629303,13423012393.4,219666,7137504,31.54,3.8364506307089874,Among top gainers,548.9035714285711,19.730593818169655,588.3647590649105,509.4423837922318
2018-08-07,AXISBANK,EQ,596.8,597.0,606.9,583.7,591.9,593.05,594.76,16424853,9768827549.2,174096,3659212,22.28,-0.6283512064343189,Slight negative,553.6535714285711,21.828355449926942,597.310282328425,509.99686052871726
2018-08-08,AXISBANK,EQ,593.05,596.75,598.9,587.0,595.8,596.3,593.53,7138029,4236635938.65,111358,1476965,20.69,0.548014501306815,Slight positive,558.6178571428568,23.11640781868055,604.8506727802179,512.3850415054957
2018-08-09,AXISBANK,EQ,596.3,595.0,624.4,595.0,621.35,621.05,612.97,18227195,11172729779.9,208981,7171461,39.34,4.150595337917151,Among top gainers,564.8571428571425,27.285751826681242,619.428646510505,510.2856392037801
2018-08-10,AXISBANK,EQ,621.05,621.3,623.9,611.25,616.7,615.5,616.85,16074351,9915449623.6,178129,8844961,55.03,-0.8936478544400495,Slight negative,570.2249999999997,29.40351071398907,629.0320214279778,511.4179785720215
2018-08-13,AXISBANK,EQ,615.5,612.0,616.0,602.6,605.5,604.9,610.0,8445677,5151861190.4,160582,4443360,52.61,-1.7221770917952959,Negative,574.4249999999996,29.887923661057528,634.2008473221147,514.6491526778846
2018-08-14,AXISBANK,EQ,604.9,608.6,621.3,608.6,618.45,618.05,617.28,10225641,6312107418.8,181950,4157885,40.66,2.1739130434782483,Positive,580.553571428571,29.366807952867823,639.2871873343066,521.8199555228354
2018-08-16,AXISBANK,EQ,618.05,614.9,635.0,611.25,625.3,623.45,627.11,18777302,11775510348.4,179185,9275095,49.4,0.873715718793,Slight positive,586.3964285714283,29.16793856462679,644.7323057006819,528.0605514421746
2018-08-17,AXISBANK,EQ,623.45,630.0,632.45,620.3,627.1,627.3,626.58,13411536,8403411446.95,229837,5973971,44.54,0.6175314780655805,Slight positive,591.685714285714,29.407922981160688,650.5015602480354,532.8698683233926
2018-08-20,AXISBANK,EQ,627.3,630.0,630.6,622.1,625.0,624.4,626.06,6463139,4046339330.45,130432,3106291,48.06,-0.4622987406344592,Slight or No change,595.5964285714282,29.888610284274076,655.3736491399764,535.81920800288
2018-08-21,AXISBANK,EQ,624.4,625.4,638.25,617.3,636.5,635.75,624.75,15522297,9697573611.1,142838,8727671,56.23,1.81774503523382,Positive,601.6928571428568,28.63905252745381,658.9709621977645,544.4147520879492
2018-08-23,AXISBANK,EQ,635.75,644.65,644.65,628.55,634.0,631.75,635.8,12699837,8074517888.2,211720,5366345,42.26,-0.6291781360597715,Slight negative,607.8785714285711,24.546962167410268,656.9724957633916,558.7846470937507
2018-08-24,AXISBANK,EQ,631.75,638.05,643.4,634.0,638.5,639.9,638.46,15035968,9599936308.65,144038,6825918,45.4,1.2900672734467822,Positive,614.4964285714283,18.748532909634392,651.993494390697,576.9993627521595
2018-08-27,AXISBANK,EQ,639.9,643.0,651.5,642.0,648.0,650.2,648.48,9819034,6367452024.05,161801,4140656,42.17,1.6096265041412927,Positive,619.885714285714,17.22686216986944,654.3394386254529,585.4319899459751
2018-08-28,AXISBANK,EQ,650.2,652.0,662.8,642.0,659.35,660.05,652.68,9886447,6452664230.8,145178,4427072,44.78,1.5149184866194876,Positive,624.4035714285711,18.91765012530965,662.2388716791904,586.5682711779518
2018-08-29,AXISBANK,EQ,660.05,657.5,667.65,653.25,655.5,656.9,662.77,13329261,8834260471.6,158932,5634023,42.27,-0.4772365729868944,Slight or No change,628.9642857142854,18.468636913709492,665.9015595417044,592.0270118868665
2018-08-30,AXISBANK,EQ,656.9,661.85,661.85,643.05,649.55,649.75,649.69,14868623,9659951718.85,142466,7511061,50.52,-1.0884457299436767,Negative,632.7821428571426,16.629915203337827,666.0419732638182,599.522312450467
2018-08-31,AXISBANK,EQ,649.75,649.5,653.5,641.25,649.3,649.25,648.14,10207700,6616008894.45,179155,5409092,52.99,-0.07695267410542384,Slight or No change,634.7964285714285,16.80647155900398,668.4093716894364,601.1834854534205
2018-09-03,AXISBANK,EQ,649.25,655.45,655.45,629.6,630.7,631.8,638.73,6494484,4148247645.2,88364,2447629,37.69,-2.6877165960723977,Negative,635.9607142857141,15.907414557745065,667.7755434012042,604.1458851702239
2018-09-04,AXISBANK,EQ,631.8,631.0,644.4,622.75,642.75,641.8,634.62,9305124,5905251786.15,109084,2023411,21.75,1.5827793605571294,Positive,638.5964285714283,13.1899359111607,664.9763003937497,612.2165567491069
2018-09-05,AXISBANK,EQ,641.8,641.0,646.65,631.35,637.0,637.65,638.44,8837398,5642182256.7,113081,4041669,45.73,-0.6466188843876508,Slight negative,639.9964285714284,11.809277061917857,663.6149826952641,616.3778744475927
2018-09-06,AXISBANK,EQ,637.65,638.9,643.3,624.6,637.5,638.2,632.73,10026621,6344121074.15,122891,3960442,39.5,0.08625421469459216,Slight or No change,641.0499999999998,10.837506099716913,662.7250121994336,619.374987800566
2018-09-07,AXISBANK,EQ,638.2,640.0,648.0,632.1,645.0,645.55,642.12,6999943,4494771247.8,96566,2466316,35.23,1.1516765904105108,Positive,642.3535714285712,10.130940124295416,662.615451677162,622.0916911799803
2018-09-10,AXISBANK,EQ,645.55,644.95,677.95,643.3,651.5,651.75,661.46,32430222,21451226217.35,282777,10335660,31.87,0.960421346138962,Slight positive,644.3071428571427,8.973462095416656,662.254067047976,626.3602186663094
2018-09-11,AXISBANK,EQ,651.75,651.65,665.7,647.45,650.5,650.15,656.54,19162102,12580626860.65,213643,5744031,29.98,-0.2454929037207565,Slight or No change,645.3357142857141,8.739398601273635,662.8145114882614,627.8569170831668
2018-09-12,AXISBANK,EQ,650.15,665.0,665.0,630.1,636.0,635.45,639.03,14448365,9232916530.45,176846,3690583,25.54,-2.2610166884564964,Negative,645.5999999999998,8.343952208719411,662.2879044174387,628.9120955825609
2018-09-14,AXISBANK,EQ,635.45,641.8,644.0,632.0,636.65,636.4,636.08,12083354,7685955912.25,232793,5527338,45.74,0.14950035407976792,Slight or No change,645.3499999999998,8.577048981475205,662.5040979629503,628.1959020370493
2018-09-17,AXISBANK,EQ,636.4,633.7,634.0,622.0,624.6,625.95,626.26,6644742,4161308314.4,124798,2699710,40.63,-1.6420490257699427,Negative,643.617857142857,9.872993606151674,663.3638443551604,623.8718699305537
2018-09-18,AXISBANK,EQ,625.95,624.0,633.05,606.15,609.0,608.6,618.96,10724450,6638023758.8,172753,4960729,46.26,-2.7717868839364224,Negative,639.9428571428571,12.509517255989024,664.9618916548351,614.923822630879
2018-09-19,AXISBANK,EQ,608.6,611.6,622.5,601.3,610.35,608.8,611.23,9373364,5729271244.8,158522,2479458,26.45,0.032862306933933993,Slight or No change,636.5071428571428,14.009390492733543,664.5259238426098,608.4883618716757
2018-09-21,AXISBANK,EQ,608.8,618.95,634.0,563.4,592.95,599.2,614.65,24788799,15236477668.7,267115,9949476,40.14,-1.5768725361366418,Negative,632.8964285714285,16.607105340849603,666.1106392531277,599.6822178897293
2018-09-24,AXISBANK,EQ,599.2,599.6,605.75,587.85,596.4,597.35,597.84,11998797,7173334129.8,158165,5262464,43.86,-0.30874499332443905,Slight or No change,629.1892857142857,18.374430169826184,665.938146053938,592.4404253746334
2018-09-25,AXISBANK,EQ,597.35,598.8,619.8,589.55,614.0,614.35,608.83,17515392,10663921715.5,191490,6956437,39.72,2.8459027370888013,Positive,627.9428571428572,18.771283890586332,665.4854249240299,590.4002893616845
2018-09-26,AXISBANK,EQ,614.35,619.0,624.35,612.05,617.65,617.45,618.75,8725133,5398700372.7,107346,3230211,37.02,0.5045983559859968,Slight positive,626.2035714285715,18.514905266645503,663.2333819618625,589.1737608952806
2018-09-27,AXISBANK,EQ,617.45,617.35,619.75,597.0,601.0,600.15,605.57,9683836,5864256312.5,120763,4328745,44.7,-2.801846303344413,Negative,623.5250000000002,19.421922090570813,662.3688441811419,584.6811558188585
2018-09-28,AXISBANK,EQ,600.15,598.5,619.8,594.05,616.4,613.25,606.15,16754620,10155864567.5,164850,9152307,54.63,2.1827876364242327,Positive,621.7428571428572,19.114028850585026,659.9709148440273,583.5147994416872
2018-10-01,AXISBANK,EQ,613.25,615.1,617.5,572.5,592.75,593.45,591.59,20117451,11901347717.45,193226,9656902,48.0,-3.2286995515695027,Among top losers,618.0214285714288,19.193986581193215,656.4094017338152,579.6334554090424
2018-10-03,AXISBANK,EQ,593.45,592.6,592.6,569.1,571.95,572.25,581.49,18385327,10690827433.15,237229,10526079,57.25,-3.572331283174668,Among top losers,612.3428571428574,20.182397672825957,652.7076524885093,571.9780617972054
2018-10-04,AXISBANK,EQ,572.25,565.0,590.55,553.8,583.85,586.25,575.76,16877024,9717065465.45,185951,7062890,41.85,2.4464831804281277,Positive,607.7785714285717,18.091814067794846,643.9621995641614,571.594943292982
2018-10-05,AXISBANK,EQ,586.25,586.0,590.5,565.0,570.65,568.5,578.58,9860010,5704816490.15,123568,2496918,25.32,-3.0277185501066066,Among top losers,602.9964285714287,19.038447580190688,641.0733237318101,564.9195334110474
2018-10-08,AXISBANK,EQ,568.5,570.0,574.5,546.1,556.25,556.55,560.66,12918017,7242602080.95,169358,5666384,43.86,-2.1020228671943757,Negative,597.2928571428573,20.1876852898637,637.6682277225847,556.91748656313
2018-10-09,AXISBANK,EQ,556.55,561.9,563.9,549.15,549.8,552.85,557.39,8053297,4488816245.15,137447,3194914,39.67,-0.6648099901176763,Slight negative,592.0714285714287,21.608943254388446,635.2893150802056,548.8535420626517
2018-10-10,AXISBANK,EQ,552.85,553.95,590.8,552.85,588.8,589.2,577.22,13695001,7905044070.45,168965,6167632,45.04,6.575020349100113,Among top gainers,590.6857142857144,21.083117823102242,632.8519499319189,548.51947863951
2018-10-11,AXISBANK,EQ,589.2,555.0,585.8,550.1,582.3,580.85,573.67,11223315,6438444202.85,173903,4088255,36.43,-1.4171758316361194,Negative,588.6892857142859,20.552532864413955,629.7943514431138,547.584219985458
2018-10-12,AXISBANK,EQ,580.85,589.65,602.25,580.75,584.05,584.9,589.39,10689006,6299981749.8,151254,4142010,38.75,0.6972540242747627,Slight positive,587.6678571428573,20.34427350105367,628.3564041449647,546.9793101407499
2018-10-15,AXISBANK,EQ,584.9,585.0,585.0,569.45,577.0,576.55,574.62,5065325,2910644652.7,92284,1529809,30.2,-1.4275944605915636,Negative,586.1821428571429,20.342307250793283,626.8667573587295,545.4975283555564
2018-10-16,AXISBANK,EQ,576.55,577.75,594.35,570.25,587.0,588.85,587.15,13083651,7682027527.5,178892,6594929,50.41,2.1333795854652893,Positive,584.3607142857144,18.70163689433197,621.7639880743783,546.9574404970505
2018-10-17,AXISBANK,EQ,588.85,594.75,598.8,566.6,576.0,576.05,578.18,9609195,5555888341.8,160853,4056881,42.22,-2.173728453765822,Negative,581.4035714285715,16.168600437572238,613.740772303716,549.066370553427
2018-10-19,AXISBANK,EQ,576.05,570.4,576.55,554.55,562.55,562.55,566.43,12664549,7173556641.5,243390,7289475,57.56,-2.343546567138266,Negative,578.7178571428573,15.936298758866313,610.5904546605899,546.8452596251246
2018-10-22,AXISBANK,EQ,562.55,567.95,572.0,558.2,562.0,562.05,565.21,10235243,5785062081.65,150141,4582570,44.77,-0.08888098835658775,Slight or No change,575.0607142857143,13.007855297877935,601.0764248814702,549.0450036899584
2018-10-23,AXISBANK,EQ,562.05,557.0,571.4,553.5,566.3,562.75,562.48,9513054,5350868037.85,150834,5018676,52.76,0.12454407970821092,Slight or No change,572.8678571428571,12.23401008448326,597.3358773118237,548.3998369738906
2018-10-24,AXISBANK,EQ,562.75,574.5,576.95,557.25,565.4,564.1,565.98,9759225,5523551212.7,134277,4697963,48.14,0.2398933807196801,Slight or No change,572.2857142857143,12.457534460524329,597.2007832067629,547.3706453646657
2018-10-25,AXISBANK,EQ,564.1,558.0,564.7,552.45,561.2,561.05,558.62,13041860,7285406738.1,148250,8047861,61.71,-0.5406842758376329,Slight negative,570.4857142857143,12.10007038395616,594.6858550536266,546.2855735178019
2018-10-26,AXISBANK,EQ,561.05,562.0,564.0,534.55,535.75,537.7,546.83,9229395,5046929199.2,127572,4529652,49.08,-4.161839408252366,Among top losers,568.2857142857143,14.952622982805647,598.1909602513256,538.3804683201031
2018-10-29,AXISBANK,EQ,537.7,541.35,577.0,538.55,565.0,566.7,564.71,15917739,8988950349.35,202688,5883388,36.96,5.393342012274505,Among top gainers,569.0107142857144,14.581286460225552,598.1732872061655,539.8481413652632
2018-10-30,AXISBANK,EQ,566.7,564.85,571.75,559.0,564.4,562.7,564.56,8522604,4811497766.35,121646,3216793,37.74,-0.7058408328921795,Slight negative,569.7142857142857,13.966187583030182,597.6466608803461,541.7819105482253
2018-10-31,AXISBANK,EQ,562.7,568.3,586.0,558.0,579.5,582.4,572.03,12135088,6941596403.9,143698,4916300,40.51,3.5009774302470213,Among top gainers,569.2285714285714,13.340622092023645,595.9098156126187,542.5473272445241
2018-11-01,AXISBANK,EQ,582.4,582.05,608.05,582.05,607.2,602.15,595.52,16048865,9557406152.8,170996,6559330,40.87,3.3911401098901006,Among top gainers,570.75,15.762650597096364,602.2753011941927,539.2246988058073
2018-11-02,AXISBANK,EQ,602.15,612.45,617.9,605.1,617.3,610.65,611.89,12488669,7641641686.05,170812,4308163,34.5,1.4116084032217868,Positive,572.5892857142857,18.75842557945003,610.1061368731857,535.0724345553856
2018-11-05,AXISBANK,EQ,610.65,628.9,633.0,617.2,623.1,624.4,625.36,24201213,15134573441.5,321522,7264347,30.02,2.2516990092524387,Positive,576.0071428571429,23.336236737206026,622.6796163315549,529.3346693827308
2018-11-06,AXISBANK,EQ,624.4,626.0,628.1,600.05,608.1,607.45,610.73,15354794,9377663627.65,217745,4739000,30.86,-2.7146060217808965,Negative,577.3357142857142,24.617914275922725,626.5715428375596,528.0998857338687
2018-11-07,AXISBANK,EQ,607.45,612.9,612.9,604.65,605.0,606.85,608.41,1528117,929722800.05,23863,368965,24.15,-0.0987735616100105,Slight or No change,579.5357142857142,25.840073444252596,631.2158611742194,527.855567397209
2018-11-09,AXISBANK,EQ,606.85,609.0,623.8,601.0,611.7,613.2,614.49,13927467,8558347857.95,214607,4719349,33.89,1.0463870808272269,Positive,583.1535714285714,26.80663999463871,636.7668514178488,529.5402914392939
2018-11-12,AXISBANK,EQ,613.2,612.55,618.5,604.8,608.0,606.55,611.76,7073703,4327425546.5,118128,2225846,31.47,-1.084474885844766,Negative,586.3321428571428,26.75002952653118,639.8322019102052,532.8320838040804
2018-11-13,AXISBANK,EQ,606.55,606.45,620.75,604.05,619.0,618.3,613.53,8938939,5484311702.9,140407,3585396,40.11,1.937185722529056,Positive,590.3,27.100588980257903,644.5011779605157,536.0988220394842
2018-11-14,AXISBANK,EQ,618.3,622.25,623.3,608.8,610.6,612.7,614.16,9840254,6043457421.2,133448,4300194,43.7,-0.905709202652416,Slight negative,593.7714285714285,26.59432208259713,646.9600727366228,540.5827844062342
2018-11-15,AXISBANK,EQ,612.7,613.25,632.5,610.75,623.95,626.1,623.5,11005288,6861788982.6,153818,3706722,33.68,2.1870409662151147,Positive,598.4178571428572,26.11593683162341,650.649730806104,546.1859834796104
2018-11-16,AXISBANK,EQ,626.1,626.6,636.7,616.55,617.55,619.8,625.18,12204545,7629997832.75,167718,4531544,37.13,-1.0062290368950788,Negative,604.2821428571427,19.91448648541936,644.1111158279814,564.4531698863041
